name,job_time,job_type,salary,pay_method,address,num,job_detail,salary_detail,job_time_detail,address_detail
（国企）急聘保安+公司直招不拖欠工资,工作时间：全职工作,打包分拣,4k-8k 元/月,月结,海淀上地,,薪资待遇：<br/>4000-5000不等，工资概不拖欠，人走账清。<br/>郑重承诺：<br/>公司人事部直招，不收取任何费用，没有试用期，没有培训，面试当天可安排住宿，签订国家正规合同可直接安排上岗！！（切记收费的都是骗子，请大家勿盲目相信高薪保安职位）<br/>福利待遇;<br/>1、宿舍；有空调，可洗澡；伙食，标准餐；宿舍6-8人间，通风不潮湿，能洗澡，有无线，工作轻松，吃住环境好。<br/>2、免费提供食宿，四季衣服，被褥，劳保用品，无线网，防暑降温食品；<br/>3、公司承诺入职到离职不收取任何费用及押金，以上职务为公司直招当天办理入职安排食宿，在我公司工作10天以上可预支工资。<br/>对表达能力强，处事能力强的员工在公司可以提升为队长，班队长，项目经理。确实掌握安全事宜，巡岗及各指定岗位；遵行保安经理之指示，服从领导安排。有很大的发展空间。当天安排上班，所有人员包吃住，免费发放服装被褥，带好个人洗漱用品<br/>年龄18到45周岁，身高170以上。<br/>岗位要求：身体健康，无纹身，无疾病，无前科。,[],[],"['朝阳酒仙桥/海淀上地                            \n                            \xa0(\n                            北京市                            海淀                            )', '建国门                            \n                            \xa0(\n                            北京市                            朝阳                            )', '地铁6号线青年路达美中心                            \n                            \xa0(\n                            北京市                            朝阳                            )']"
肯德基必胜客朝阳区学生员工招募,工作时间：长期可做,服务员,140 元/天,月结,朝阳西坝河,,工作时间可以依餐厅需求，与餐厅协商<br/><br/>职位描述：<br/>- 收银、产品包装与制作、大厅服务、外送等<br/>- 晋升店务组长，负责训练新员工，执行营运标准，保证产品品质，营运区域值班，进入管理组储备学习和训练<br/><br/>您将得到：<br/>- 完善的薪资福利保障<br/>- 灵活的工作时间，愉快的工作氛围<br/>- 快速的晋升空间：服务员--组长--储备店长--餐厅管理更高职位<br/><br/>具备以下条件，即可申请：<br/>- 有服务热情及一定沟通能力<br/>- 能适应倒班工作和高速的工作节奏<br/>- 工时提供>60小时/月<br/>- 年龄16-23周岁，在校学生（可提供学生证明）<br/><br/>薪资福利：<br/>- 2000-4000元/月<br/>- 享有工时津贴<br/>- 季度的餐厅活动、餐厅家族活动、促销奖励等多种福利<br/>- 法定节假日三薪工资,['\n月结\xa0薪资:140元/天 \xa0  薪资待遇-可晋升，多做多得，早晚班有工时补贴，节假日三薪                                 '],"['2020年05月13日', '', '', '08:00-18:00', '', '2020年12月31日', '']","['北京市朝阳区太阳宫中路12号凯德Mall一层                            \n                            \xa0(\n                            北京市                            朝阳                            )', '北京市东直门外大街27号                            \n                            \xa0(\n                            北京市                            朝阳                            )', '北京市朝阳区静安西街10号国展宾馆1层                            \n                            \xa0(\n                            北京市                            朝阳                            )']"
就近分配 月薪6000分拣打包员,工作时间：全职工作,店员,6k-6.2k 元/月,月结,朝阳北苑,,月薪6000就近分配分拣打包 店员招聘<br/>工作内容：<br/>1.将客户订单上的物品打包好等配送员来取<br/>2.负责接货，上货，盘点，<br/>3.负责接听客户打进来的咨询以及投诉电话<br/>工作时间：<br/>早班：07:00-19:00<br/>中班：09:00-21:00<br/>晚班：20:00-08:00（夜班补助30元每天）<br/>轮休：上六休一<br/>工作要求：<br/>1. 20-40岁，初高中以上学历，有仓库或零售工作经验优先<br/>2. 吃苦耐劳，能接受较强的工作压力；工作认真负责。<br/>3. 能适应轮班和夜班的工作安排及主管的其他任务安排<br/><br/>工资待遇：2600元底薪+2480元绩效+900元房/餐补<br/>工作地点 ：全北京就近分配,[],[],"['北苑                            \n                            \xa0(\n                            北京市                            朝阳                            )', '联想桥                            \n                            \xa0(\n                            北京市                            海淀                            )', '枣园站                            \n                            \xa0(\n                            北京市                            大兴                            )']"
写字楼直招保安+工作轻松,工作时间：全职工作,安保,4k-5k 元/月,月结,朝阳,,薪资待遇：<br/>4000-5000不等，工资概不拖欠，人走账清。<br/>郑重承诺：<br/>公司人事部直招，不收取任何费用，没有试用期，没有培训，面试当天可安排住宿，签订国家正规合同可直接安排上岗！！（切记收费的都是骗子，请大家勿盲目相信高薪保安职位）<br/>福利待遇;<br/>1、宿舍；有空调，可洗澡；伙食，标准餐；宿舍6-8人间，通风不潮湿，能洗澡，有无线，工作轻松，吃住环境好。<br/>2、免费提供食宿，四季衣服，被褥，劳保用品，无线网，防暑降温食品；<br/>3、公司承诺入职到离职不收取任何费用及押金，以上职务为公司直招当天办理入职安排食宿，在我公司工作10天以上可预支工资。<br/>对表达能力强，处事能力强的员工在公司可以提升为队长，班队长，项目经理。确实掌握安全事宜，巡岗及各指定岗位；遵行保安经理之指示，服从领导安排。有很大的发展空间。当天安排上班，所有人员包吃住，免费发放服装被褥，带好个人洗漱用品<br/>年龄18到45周岁，身高170以上。<br/>岗位要求：身体健康，无纹身，无疾病，无前科。,[],[],"['酒仙桥                            \n                            \xa0(\n                            北京市                            朝阳                            )', '上地                            \n                            \xa0(\n                            北京市                            海淀                            )', '北京大兴国际机场                            \n                            \xa0(\n                            北京市                            大兴                            )']"
西城中心街道治安巡逻员,工作时间：全职工作,理货员,3.6k-5.5k 元/月,月结,西城西单,,1、西城区中心街道治安巡逻员，基本工资3600-5500，工作满一年3800，工作满二年4000（包吃包住，提供每日三餐和夜宵，每年享30-50天带薪年假），重要岗位工作满三个月且身高达到175工资4500-5500。每天工作6小时，主要工作维护街道治安。要求身高1.7米以上，18-40周岁，农业户口，手臂无纹身烟疤，未受过治安处罚。　　　　 　 　　　 　　　　　　 　 　　　 　　　　　　　　　　　2、西城区各个中小学安保人员，基本工资3000-3300（包吃住，有寒暑假，坐岗轻松简单），每天工作6-8小时。要求26-49周岁，1.65米以上，农村户口，手臂无纹身烟疤，未受过治安处罚。　　　　 　 　　　 　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 　　劳动报酬及福利待遇：　　　　 　 　　　 　　　　　1、工资每月10日委托北京银行发放（公司统一办理银行卡）；　　　　　　　　　　　　　　　　　　　　　　2、每月对于工作突出及有重大贡献的人员给予奖金500-20000元不等；<br/>3、法定节假日加班按日工资的300%发放；<br/>4、享受每年30-50天带薪休假；<br/>5、入职员工与西城保安公司签订正式劳动合同，工作满一年为员工缴纳五险。,[],[],['府右街派出所                            \n                            \xa0(\n                            北京市                            西城                            )']
西城中心街道治安巡逻员,工作时间：全职工作,物业管理,3.6k-5.5k 元/月,月结,西城西单,,1、西城区中心街道治安巡逻员，基本工资3600-5500，工作满一年3800，工作满二年4000（包吃包住，提供每日三餐和夜宵，每年享30-50天带薪年假），重要岗位工作满三个月且身高达到175工资4500-5500。每天工作6小时，主要工作维护街道治安。要求身高1.7米以上，18-40周岁，农业户口，手臂无纹身烟疤，未受过治安处罚。　　　　 　 　　　 　　　　　　 　 　　　 　　　　　　　　　　　2、西城区各个中小学安保人员，基本工资3000-3300（包吃住，有寒暑假，坐岗轻松简单），每天工作6-8小时。要求26-49周岁，1.65米以上，农村户口，手臂无纹身烟疤，未受过治安处罚。　　　　 　 　　　 　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 　　劳动报酬及福利待遇：　　　　 　 　　　 　　　　　1、工资每月10日委托北京银行发放（公司统一办理银行卡）；　　　　　　　　　　　　　　　　　　　　　　2、每月对于工作突出及有重大贡献的人员给予奖金500-20000元不等；<br/>3、法定节假日加班按日工资的300%发放；<br/>4、享受每年30-50天带薪休假；<br/>5、入职员工与西城保安公司签订正式劳动合同，工作满一年为员工缴纳五险。,[],[],['府右街派出所                            \n                            \xa0(\n                            北京市                            西城                            )']
就近分配 月薪6000分拣打包员,工作时间：全职工作,店员,6k-6.2k 元/月,月结,朝阳北苑,,月薪6000就近分配分拣打包 店员招聘<br/>工作内容：<br/>1.将客户订单上的物品打包好等配送员来取<br/>2.负责接货，上货，盘点，<br/>3.负责接听客户打进来的咨询以及投诉电话<br/>工作时间：<br/>早班：07:00-19:00<br/>中班：09:00-21:00<br/>晚班：20:00-08:00（夜班补助30元每天）<br/>轮休：上六休一<br/>工作要求：<br/>1. 20-40岁，初高中以上学历，有仓库或零售工作经验优先<br/>2. 吃苦耐劳，能接受较强的工作压力；工作认真负责。<br/>3. 能适应轮班和夜班的工作安排及主管的其他任务安排<br/><br/>工资待遇：2600元底薪+2480元绩效+900元房/餐补<br/>工作地点 ：全北京就近分配,[],[],"['北苑                            \n                            \xa0(\n                            北京市                            朝阳                            )', '联想桥                            \n                            \xa0(\n                            北京市                            海淀                            )', '枣园站                            \n                            \xa0(\n                            北京市                            大兴                            )']"
4500元招聘朝阳长短期临时大龄保安门卫,工作时间：全职工作,安保,3k-5k 元/月,月结,东城,,4500元招聘海淀朝阳长短期临时大龄保安门卫<br/>温​‌‌馨提示：120—150元招聘长短期临时大龄保安门卫管吃住，想做的请直接联系<br/>招聘朝阳区望京商业中心临时保安8小时班<br/>招聘朝阳区北苑小区临时保安12小时班<br/>诚聘东城区咏园产业园临时保安12小时坐岗保安<br/>招聘大兴区天宫院黄村小区临时保安12小时班<br/>招聘通州次渠小区临时保安门卫12小时班<br/>招聘海淀区中关村牡丹园临时保安门卫12小时班<br/>《一》4000元招聘东城区磁器口产业园纯坐岗保安门卫<br/>诚聘东城区磁器口产业园纯坐岗保安门卫，管吃住，住地上二楼四人间标准，要求年龄45岁以下，身高170cm以上；详情如下：<br/>【1】白班坐岗门岗：4000元/月；<br/>【2】白班坐岗车棚岗：3500元/月；<br/>【3】夜班坐岗：3500元/月；<br/>《二》2700元招聘海淀区牡丹园坐岗保安门卫，要求年龄45岁以下，8小时班/天；<br/>《三》4500元招聘海淀区中关村大厦保安<br/>招聘海淀区中关村大厦大龄门卫保安，每天12小时班，管吃住，详情如下：<br/>（1）普通岗：3600-4500元，45岁以下；<br/>12小时班/天，早7:00—晚7:00，站岗但不是固定岗，可以来回溜达的那种流动岗，要求年龄45岁以下，根据身高定工资，详情如下：<br/>身高182cm以上，待遇4500元/月，40岁以下；<br/>身高180cm以上，待遇4200元/月，40岁以下；<br/>身高178cm以上，待遇4000元/月，45岁以下；<br/>身高175cm以上，待遇3800元/月，45岁以下；<br/>身高170cm以上，待遇3600元/月，45岁以下；<br/>（2）3000元招聘中关村夜班保安58岁以下<br/>诚聘海淀区中关村图书城大龄夜班坐岗保安，管吃住，12小时班/天，要求年龄58岁以下，身高170cm以上；<br/>年龄50岁左右，3000元/月；<br/>年龄52岁左右，2800元/月；<br/>年龄54—55岁，2600元/月；<br/>年龄56—58岁，2500元/月；<br/>《四》3800元招聘望京商业中心普通岗保安<br/>诚聘朝阳区望京南关庄商业中心普通岗保安门卫，管吃住，8小时/天；可站可坐可巡逻岗，详情如下；<br/>（1）普通岗：3600元/月；<br/>（2）大堂岗：3800元/月；,[],[],"['咏园-停车场                            \n                            \xa0(\n                            北京市                            东城                            )', '海淀区中关村中国书店                            \n                            \xa0(\n                            北京市                            海淀                            )', '海淀区中关村银科大厦                            \n                            \xa0(\n                            北京市                            海淀                            )']"
5100元招聘长短期临时保安门卫中控领班,工作时间：全职工作,安保,3k-5k 元/月,月结,海淀中关村,,5100元招聘长短期临时大龄保安门卫中控领班<br/>温​‌‌馨提示：120—150元招聘长短期临时大龄保安门卫管吃住，想做的请直接联系<br/>招聘朝阳区望京商业中心临时保安8小时班<br/>招聘朝阳区北苑小区临时保安12小时班<br/>诚聘东城区咏园产业园临时保安12小时坐岗保安<br/>招聘大兴区天宫院黄村小区临时保安12小时班<br/>招聘通州次渠小区临时保安门卫12小时班<br/>招聘海淀区中关村牡丹园临时保安门卫12小时班<br/>（一）3000—3700元招聘海淀区中关村保洁领班月休4天<br/>诚聘海淀区中关村写字楼大厦保洁员领班，要求，年龄55岁左右，有过保洁领班经验优先录用，8小时班/天，早上7:00—中午11:00，中午12:30—下午4:30，保洁员3000—3200元/月，保洁领班3500—3700元/月<br/>（二）4500元招聘海淀区永丰写字楼保安内保<br/>诚聘北京市海淀区永丰马连洼写字楼保安员内保员，管吃住，12小时班/天；<br/>（三）5100元招聘海淀区中关村消防中控员国本结业本均可<br/>诚聘海淀区中关村南人民大学邮局银行消防中控员，管吃住，国本结业本均可，目前邮局大楼中控室正在建设当中，前期是在邮局大楼大厅或者门口坐着，待中控室建好后，到中控室值机。要求年龄50岁以下，身高170cm以上；<br/>（1）国本工资待遇：4800—5100元/月；<br/>（2）结业本工资待遇：4500—4800元/月；,[],[],"['中关村创业大街-道路                            \n                            \xa0(\n                            北京市                            海淀                            )', '海淀区中关村中国书店                            \n                            \xa0(\n                            北京市                            海淀                            )', '海淀区中关村银科大厦                            \n                            \xa0(\n                            北京市                            海淀                            )']"
西城中心街道治安巡逻保安,工作时间：全职工作,理货员,3.6k-5.5k 元/月,月结,西城西单,,1、西城区中心街道治安巡逻员，基本工资3600-5500，工作满一年3800，工作满二年4000（包吃包住，提供每日三餐和夜宵，每年享30-50天带薪年假），重要岗位工作满三个月且身高达到175工资4500-5500。每天工作6小时，主要工作维护街道治安。要求身高1.7米以上，18-40周岁，农业户口，手臂无纹身烟疤，未受过治安处罚。　　　　 　 　　　 　　　　　　 　 　　　 　　　　　　　　　　　2、西城区各个中小学安保人员，基本工资3000-3300（包吃住，有寒暑假，坐岗轻松简单），每天工作6-8小时。要求26-49周岁，1.65米以上，农村户口，手臂无纹身烟疤，未受过治安处罚。　　　　 　 　　　 　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 　　劳动报酬及福利待遇：　　　　 　 　　　 　　　　　1、工资每月10日委托北京银行发放（公司统一办理银行卡）；　　　　　　　　　　　　　　　　　　　　　　2、每月对于工作突出及有重大贡献的人员给予奖金500-20000元不等；<br/>3、法定节假日加班按日工资的300%发放；<br/>4、享受每年30-50天带薪休假；<br/>5、入职员工与西城保安公司签订正式劳动合同，工作满一年为员工缴纳五险。,[],[],['府右街派出所                            \n                            \xa0(\n                            北京市                            西城                            )']
4000元招聘海淀朝阳保安门卫坐岗内保,工作时间：全职工作,安保,3k-5k 元/月,月结,朝阳望京,,4000元招聘海淀朝阳保安门卫坐岗内保<br/>温​‌‌馨提示：120—150元招聘长短期临时大龄保安门卫管吃住，想做的请直接联系<br/>招聘朝阳区望京商业中心临时保安8小时班<br/>招聘朝阳区北苑小区临时保安12小时班<br/>诚聘东城区咏园产业园临时保安12小时坐岗保安<br/>招聘大兴区天宫院黄村小区临时保安12小时班<br/>招聘通州次渠小区临时保安门卫12小时班<br/>招聘海淀区中关村牡丹园临时保安门卫12小时班<br/>《一》3200元诚聘海淀区西三旗清河小区大龄坐岗保安门卫<br/>招聘海淀区西三旗清河上地大龄坐岗巡逻岗保安门卫，12小时班，要求年龄45岁以下，身高168cm以上<br/>《二》2700元诚聘朝阳区十里河市场坐岗巡逻岗保安门卫<br/>招聘朝阳区十里河大洋路市场坐岗巡逻岗门卫保安，管吃住，8小时班/天，白夜班都可以，自由调节，详情如下：<br/>2700元/月，要求年龄50岁以下，身高170cm以上；<br/>《三》3800元招聘朝阳区四惠十里堡万科商业中心保安门卫<br/>诚聘朝阳区四惠十里堡万科商业中心大龄坐岗保安门卫，管吃住：<br/>【1】白班岗：3500—3800元/月<br/>【2】夜班岗：3300—3500元/月<br/>《四》4000元招聘朝阳区东湖渠光泽路小区保安门卫<br/>招聘朝阳区东湖渠光泽路来广营小区坐岗保安内保门卫，每天12小时班，管吃住，要求年龄40岁以下，身高170cm以上。,[],[],"['慧谷根园                            \n                            \xa0(\n                            北京市                            朝阳                            )', '海淀区中关村中国书店                            \n                            \xa0(\n                            北京市                            海淀                            )', '海淀区中关村银科大厦                            \n                            \xa0(\n                            北京市                            海淀                            )']"
4200元招聘长短期临时大龄保安门卫坐岗,工作时间：全职工作,安保,3k-5k 元/月,月结,延庆,,"4200元招聘长短期临时大龄保安门卫坐岗<br/>温​‌‌馨提示：120—150元招聘长短期临时大龄保安门卫管吃住，想做的请直接联系<br/>招聘朝阳区望京商业中心临时保安8小时班<br/>招聘朝阳区北苑小区临时保安12小时班<br/>诚聘东城区咏园产业园临时保安12小时坐岗保安<br/>招聘大兴区天宫院黄村小区临时保安12小时班<br/>招聘通州次渠小区临时保安门卫12小时班<br/>招聘海淀区中关村牡丹园临时保安门卫12小时班<br/>《一》4200元招聘朝阳区孙河小区大龄保安门卫<br/>招聘朝阳区孙河地铁站小区坐岗站岗巡逻岗大龄保安门卫，顺义区后沙峪大龄保安门卫，<br/>要求年龄55岁以下，身高170cm以上；<br/>【1】白班岗：3600—4200元/月；<br/>【2】夜班岗：3200—3300元/月；<br/>《二》3500元延庆区沈家营万科大龄保安门卫<br/>招聘延庆沈家营天成家园小区坐岗巡逻岗站岗大龄保安门卫，管吃住，要求年龄55岁以下，身高170cm以上；<br/>《三》招聘海淀区豪景大厦60岁以下大龄保安2300—2700元。<br/>诚聘海淀区海淀区黄庄大厦大龄门卫巡视保安，2300元—2700元/月，每天工作12小时，可站可坐。工作时间是：早7:00—晚7:00，要求：年龄60岁以下，身高168cm以上。<br/>60岁以下，身高168c以上,工资2300元<br/>57岁以下，身高168cm以上，工资2400元<br/>55岁以下，身高168cm以上，工资2600元<br/>52岁以下，身高168cm以上，工资2700元",[],[],"['延庆天成家园                            \n                            \xa0(\n                            北京市                            延庆                            )', '海淀区中关村中国书店                            \n                            \xa0(\n                            北京市                            海淀                            )', '海淀区中关村银科大厦                            \n                            \xa0(\n                            北京市                            海淀                            )']"
急聘高薪水商超骑手配送员（包住宿）,工作时间：全职工作,快递配送,8k-14k 元/月,月结,大兴,,一、招聘要求<br/>1、学历不限；<br/>2、年龄18-50岁之间；<br/>3、服务意向强，踏实肯吃苦；<br/>4、身体健康；<br/>5、无发热咳嗽，非高危疫情地区返京人员<br/>二、计薪标准<br/>1.配送员：7元/单、次日达每单4.1元、10公斤以上给予续重费每公斤0.5元，多劳多得，上不封顶，月均入轻松上万<br/>2.自有住宿可就近分配，租用公司宿舍只能服从安排<br/>3.双十二，年货节等节日期间配送单价会上浮<br/>4.工资每月20号准时发，工资卡必须为本人建行卡<br/>5.公司提供意外险<br/>6.公司协助解决车辆<br/>三、工作时间<br/>配送员上班时间：上午8:00 配送时效；疫情期间3小时，当天送完就OK<br/>四、地址及电话<br/>地址：全北京就近分配,[],[],"['亦庄                            \n                            \xa0(\n                            北京市                            大兴                            )', '亦庄                            \n                            \xa0(\n                            北京市                            大兴                            )', '清河                            \n                            \xa0(\n                            北京市                            朝阳                            )']"
就近分配生鲜连锁超市配送员提供电动车,工作时间：全职工作,快递配送,7k-12k 元/月,月结,西城西直门,,"提供电动车生鲜连锁超市配送员<br/><br/>工作内容：负责自己工作的店面周边3公里的订单配送<br/>工作时间：7:00-20:00,8:00-21:00，上六休一<br/>工资待遇：4000底薪(含800单)+5-7元/单提成，均薪8000-12000<br/>另冲单奖：1000-1200单奖励1600，1200-1400单奖励1900，1400-1600单奖励2100，1600+奖励2500。日均40-80单，新员工首月激励800元。<br/>工作要求：20-40岁以内，会骑电动车。<br/>工作地址：全北京就近分配",[],[],"['西直门                            \n                            \xa0(\n                            北京市                            西城                            )', '大成                            \n                            \xa0(\n                            北京市                            朝阳                            )', '乐城                            \n                            \xa0(\n                            北京市                            西城                            )']"
斗米直招提供电动车生鲜超市连锁配送,工作时间：全职工作,快递配送,7k-12k 元/月,月结,西城西直门,,"提供电动车生鲜连锁超市配送员<br/><br/>工作内容：负责自己工作的店面周边3公里的订单配送<br/>工作时间：7:00-20:00,8:00-21:00，上六休一<br/>工资待遇：4000底薪(含800单)+5-7元/单提成，均薪8000-12000<br/>另冲单奖：1000-1200单奖励1600，1200-1400单奖励1900，1400-1600单奖励2100，1600+奖励2500。日均40-80单，新员工首月激励800元。<br/>工作要求：20-40岁以内，会骑电动车。<br/>工作地址：全北京就近分配",[],[],"['西直门                            \n                            \xa0(\n                            北京市                            西城                            )', '大成                            \n                            \xa0(\n                            北京市                            朝阳                            )', '乐城                            \n                            \xa0(\n                            北京市                            西城                            )']"
餐厅服务员144一天,工作时间：长期可做,服务员,18 元/小时,月结,东城和平里,,岗位1、小时工，18/小 时，根据店里需求安排8-10小时，法定节假日36/小时，管吃。<br/><br/>岗位2、只做周六、日长期兼职每天8小时，110元/天（周六日兼职超过8小时，工资按照1.5倍计算）<br/><br/>岗位要求：不限，18-40岁之间不显老就行，需要有良好的服务态度，需要持健康证上岗，凭条不可以<br/><br/>工作时间：9:00-15:00&17:00-22:00之间安排8-10个小时排班，上六休一<br/>工作内容：盯桌，收桌，从后厨上菜等，简单轻松，中间有休息时间<br/><br/>工资结算：每个月15号结发上个月工资<br/><br/>工作地点：北京市内就近分配,['\n月结\xa0薪资:18元/小时 \xa0                                 '],"['2020年05月13日', '', '', '09:00-15:00', '', '17:00-22:00', '', '2020年12月31日', '']","['北京-北京-东城-和平里-学清路(北京市东城)                            \n                            \xa0(\n                            北京市                            东城                            )', '海淀-花园路(北京市海淀)                            \n                            \xa0(\n                            北京市                            海淀                            )', '上地(北京市海淀)                            \n                            \xa0(\n                            北京市                            海淀                            )']"
单量多提供住宿车辆+8k-12k,工作时间：全职工作,送餐员,8k-12k 元/月,月结,海淀万柳,,18-45岁左右，品行端正，不限。<br/>薪资待遇：单量提成（8-12元不等）正常干6000---8000元/月努力干7000---9000元/月使劲干8000---10000元/月拼命干10000元/月以上（不封顶）年轻人嘛，连一个尝试的机会都不给自己，何提奋斗一说？上个月咱这三分之一的配送员薪资过万~<br/>【工作时间】早上10点-下午2点、下午5点-晚上9点。（注：规定时间内必须正常上岗，可自由加班）<br/>【工作地点】全北京可就近分配【其他福利】、1、提供食宿2.广阔的职业发展空间，优秀公司员工享受储备干部培养优先权！3、节假日公司都会聚餐狂欢，团结一心的人文文化，这就是你的第二个家！<br/>【任职资格】1、有无经验均可，只要你会骑电动车,[],[],"['海淀区                            \n                            \xa0(\n                            北京市                            海淀                            )', '昌平区                            \n                            \xa0(\n                            北京市                            昌平                            )', '顺义区                            \n                            \xa0(\n                            北京市                            顺义                            )']"
全北京就近分配时间自由直招骑手,工作时间：全职工作,送餐员,8k-13k 元/月,月结,朝阳朝外,,"1、入职要求：满18周岁以上，会骑电动车,会使用智能手机，会使用导航软件，没有法律前科<br/>2、上午10:00-14：00 下午17:00-21:00 自由安排休息或在商圈活动<br/>3、月工资7000-12000元，多劳多得，最低每单8--12元不封顶（绩效提成、早晚餐补贴、大额单补贴、高温补贴、好评奖、冲单奖等，这些奖励可直接APP提现）<br/>4、工装，餐箱，护具均由公司提供<br/>5、公司提供宿舍，也可以配车，吃饭补助一半。<br/>6、全北京就近分配(前期会有老员工带着熟悉区域和流程)<br/>7、晋升空间：<br/>送餐员--调度--站长--区域经理<br/>8、可直接电话预约面试<br/>公司欢迎有送餐员和快递员配送员经验的有志之士再次返航",[],[],"['朝阳区                            \n                            \xa0(\n                            北京市                            朝阳                            )', '丰台区                            \n                            \xa0(\n                            北京市                            丰台                            )', '海淀区                            \n                            \xa0(\n                            北京市                            海淀                            )']"
送餐员 提供住宿 保险 提供车 就近分配,工作时间：全职工作,送餐员,8k-13k 元/月,月结,东城东四,,"1、入职要求：满18周岁以上，会骑电动车,会使用智能手机，会使用导航软件，没有法律前科<br/>2、上午10:00-14：00 下午17:00-21:00 自由安排休息或在商圈活动<br/>3、月工资7000-12000元，多劳多得，最低每单8--12元不封顶（绩效提成、早晚餐补贴、大额单补贴、高温补贴、好评奖、冲单奖等，这些奖励可直接APP提现）<br/>4、工装，餐箱，护具均由公司提供<br/>5、公司提供宿舍，也可以配车，吃饭补助一半。<br/>6、全北京就近分配(前期会有老员工带着熟悉区域和流程)<br/>7、晋升空间：<br/>送餐员--调度--站长--区域经理<br/>8、可直接电话预约面试<br/>公司欢迎有送餐员和快递员配送员经验的有志之士再次返航",[],[],"['东城区                            \n                            \xa0(\n                            北京市                            东城                            )', '西城区                            \n                            \xa0(\n                            北京市                            西城                            )', '朝阳区                            \n                            \xa0(\n                            北京市                            朝阳                            )']"
8k+提点高+提供住宿车辆,工作时间：全职工作,送餐员,8k-12k 元/月,月结,海淀万柳,,1、通过团队版APP接单，安全、准时、准确将客户订购的餐品送达客户手中<br/>2、工资全部是提成：综合每单7-12元，平均工资8000-15000正常全职骑手每天单量40—60单，本工作属多劳多得3、公司提供住宿、吃饭去指定的合作餐厅打5-7折<br/>4、年龄18—50周岁，不限，身体健康，无传染性疾病，<br/>5、会骑电动车，懂得交通法规，会使用智能手机，无法律前科；<br/>6、有无经验均可，只要踏实肯干，全程免费培训，有人教有人带。<br/>7、工作时间：10：00——14：00，17：00——21：00，8小时工作制（可以适当调休。时间自由，工作简单）<br/>8、公司系统派单，派单合理公平，单量充足，配送范围3公里之内<br/>9、有意向可直接电话联系到公司了解，当天可直接办理入职，安排宿舍<br/>10、入职请携带本人身份证、银行卡和两张白底一寸照片，有健康证带上健康证,[],[],"['海淀区                            \n                            \xa0(\n                            北京市                            海淀                            )', '昌平区                            \n                            \xa0(\n                            北京市                            昌平                            )', '朝阳区                            \n                            \xa0(\n                            北京市                            朝阳                            )']"
送餐员提供车住宿8k-13k有保险,工作时间：全职工作,送餐员,8k-13k 元/月,月结,东城,,1、通过团队版APP接单，安全、准时、准确将客户订购的餐品送达客户手中<br/>2、工资全部是提成：综合每单8-12元，平均工资8000-15000<br/>正常全职骑手每天单量40—60单，本工作属多劳多得<br/>3、公司提供住宿、吃饭去指定的合作餐厅打5-7折<br/>4、年龄18—50周岁，不限，身体健康，无传染性疾病，<br/>5、会骑电动车，懂得交通法规，会使用智能手机，无法律前科；<br/>6、有无经验均可，只要踏实肯干，全程免费培训，有人教有人带。<br/>7、工作时间：10：00——14：00，17：00——21：00，8小时工作制（可以适当调休。时间自由，工作简单）<br/>8、公司系统派单，派单合理公平，单量充足，配送范围3公里之内<br/>9、有意向可直接电话联系到公司了解，当天可直接办理入职，安排宿舍<br/>10、入职请携带本人身份证、银行卡和两张白底一寸照片，有健康证带上健康证,[],[],"['东城                            \n                            \xa0(\n                            北京市                            东城                            )', '西城                            \n                            \xa0(\n                            北京市                            西城                            )', '崇文                            \n                            \xa0(\n                            北京市                            朝阳                            )']"
急聘送餐员、提供吃住、配车8K-13k,工作时间：全职工作,送餐员,8k-13k 元/月,月结,东城,,公司高薪急聘骑手<br/>1、工作时间：10：00——14：00，17：00——21：00（可以适当调休。时间自由，工作简单）<br/>2、工作职责：通过骑手APP接单，安全、准时、准确将客户订购的餐品送达客户手中<br/>3、福利待遇：单量提成，综合单价8-15元，正常全职骑手配送单量可达40—80单/天，综合工资7500-15000，公司系 统派单，派单合理公平，单量充足，配送范围3公里之内，新人入职有老员工带你熟悉餐厅熟悉地理位置<br/>4、公司提供住宿，提供电动车，APP里面每天都有奖励零花钱进账，随时提现到账，吃饭买水，偶尔撸串啤酒都没问题。<br/>5、面试请携带本人身份证、银行卡和两张白底一寸照片，有健康证带上健康证，面试成功直接签订合同办理入职，安排宿舍，有意向可直接电话联系我,[],[],"['东城                            \n                            \xa0(\n                            北京市                            东城                            )', '西城                            \n                            \xa0(\n                            北京市                            西城                            )', '崇文                            \n                            \xa0(\n                            北京市                            朝阳                            )']"
