name,job_time,job_type,salary,pay_method,address,num,job_detail,salary_detail,job_time_detail,address_detail
双休五险+高提成销售代表10K+早九晚六,工作时间：全职工作,销售,7k-20k 元/月,月结,海淀中关村,,岗位职责：<br/>1、负责接听和回访公司老客户电话，解答客户问题，并促使会员客户继续消费订购；<br/>2、认真完成公司指派的各项工作及指标，能独立完成销售业绩和任务；<br/>3、记录并反馈客户意见；<br/>4、公司分配客户资源；<br/>岗位要求：<br/>1、普通话标准，善于沟通，语言表达能力及沟通能力强（有相关工作经验者优先）<br/>2、年龄23-30周岁；<br/>3、大学专科以上学历<br/>上班时间：<br/>1、9：00-18:00（朝九晚六，单双休）<br/>薪资待遇：<br/>1、入职缴纳社保+带薪年假<br/>2、底薪3500-5000元+五险+提成（5-18%）<br/>月均收入7000-15000-25000元（过年放假15天左右），客单价2000-7960.<br/><br/>公司简介：<br/>北京绿慈，成立于2010年，总部位于北京中国农业科学院内，是一家专注于大健康产业的品牌化公司。<br/>在国家“积极发展大健康产业”的国家战略指引下，北京绿慈认真落实“健康中国、营养先行”的号召，以人民为中心、以健康为根本、以中国五千年的中医文化为依托，发挥中华民族优秀哲学智慧的结晶、结合现代中国人的饮食文化习惯，为国人提供一系列“药食同源”的健康养生方案。,[],[],['海淀区中关村南大街百欣科技楼                            \n                            \xa0(\n                            北京市                            海淀                            )']
（国企）直招保安+工作轻松+包吃住,工作时间：全职工作,安保,4k-8k 元/月,月结,海淀上地,,薪资待遇：<br/>4000-5000不等，工资概不拖欠，人走账清。<br/>郑重承诺：<br/>公司人事部直招，不收取任何费用，没有试用期，没有培训，面试当天可安排住宿，签订国家正规合同可直接安排上岗！！（切记收费的都是骗子，请大家勿盲目相信高薪保安职位）<br/>福利待遇;<br/>1、宿舍；有空调，可洗澡；伙食，标准餐；宿舍6-8人间，通风不潮湿，能洗澡，有无线，工作轻松，吃住环境好。<br/>2、免费提供食宿，四季衣服，被褥，劳保用品，无线网，防暑降温食品；<br/>3、公司承诺入职到离职不收取任何费用及押金，以上职务为公司直招当天办理入职安排食宿，在我公司工作10天以上可预支工资。<br/>对表达能力强，处事能力强的员工在公司可以提升为队长，班队长，项目经理。确实掌握安全事宜，巡岗及各指定岗位；遵行保安经理之指示，服从领导安排。有很大的发展空间。当天安排上班，所有人员包吃住，免费发放服装被褥，带好个人洗漱用品<br/>年龄18到45周岁，身高170以上。<br/>岗位要求：身体健康，无纹身，无疾病，无前科。,[],[],"['朝阳酒仙桥/海淀上地                            \n                            \xa0(\n                            北京市                            海淀                            )', '建国门                            \n                            \xa0(\n                            北京市                            朝阳                            )', '地铁6号线青年路达美中心                            \n                            \xa0(\n                            北京市                            朝阳                            )']"
写字楼直招保安+工作轻松,工作时间：全职工作,安保,4k-5k 元/月,月结,朝阳,,薪资待遇：<br/>4000-5000不等，工资概不拖欠，人走账清。<br/>郑重承诺：<br/>公司人事部直招，不收取任何费用，没有试用期，没有培训，面试当天可安排住宿，签订国家正规合同可直接安排上岗！！（切记收费的都是骗子，请大家勿盲目相信高薪保安职位）<br/>福利待遇;<br/>1、宿舍；有空调，可洗澡；伙食，标准餐；宿舍6-8人间，通风不潮湿，能洗澡，有无线，工作轻松，吃住环境好。<br/>2、免费提供食宿，四季衣服，被褥，劳保用品，无线网，防暑降温食品；<br/>3、公司承诺入职到离职不收取任何费用及押金，以上职务为公司直招当天办理入职安排食宿，在我公司工作10天以上可预支工资。<br/>对表达能力强，处事能力强的员工在公司可以提升为队长，班队长，项目经理。确实掌握安全事宜，巡岗及各指定岗位；遵行保安经理之指示，服从领导安排。有很大的发展空间。当天安排上班，所有人员包吃住，免费发放服装被褥，带好个人洗漱用品<br/>年龄18到45周岁，身高170以上。<br/>岗位要求：身体健康，无纹身，无疾病，无前科。,[],[],"['酒仙桥                            \n                            \xa0(\n                            北京市                            朝阳                            )', '上地                            \n                            \xa0(\n                            北京市                            海淀                            )', '北京大兴国际机场                            \n                            \xa0(\n                            北京市                            大兴                            )']"
（国企）急聘保安+公司直招不拖欠工资,工作时间：全职工作,打包分拣,4k-8k 元/月,月结,海淀上地,,薪资待遇：<br/>4000-5000不等，工资概不拖欠，人走账清。<br/>郑重承诺：<br/>公司人事部直招，不收取任何费用，没有试用期，没有培训，面试当天可安排住宿，签订国家正规合同可直接安排上岗！！（切记收费的都是骗子，请大家勿盲目相信高薪保安职位）<br/>福利待遇;<br/>1、宿舍；有空调，可洗澡；伙食，标准餐；宿舍6-8人间，通风不潮湿，能洗澡，有无线，工作轻松，吃住环境好。<br/>2、免费提供食宿，四季衣服，被褥，劳保用品，无线网，防暑降温食品；<br/>3、公司承诺入职到离职不收取任何费用及押金，以上职务为公司直招当天办理入职安排食宿，在我公司工作10天以上可预支工资。<br/>对表达能力强，处事能力强的员工在公司可以提升为队长，班队长，项目经理。确实掌握安全事宜，巡岗及各指定岗位；遵行保安经理之指示，服从领导安排。有很大的发展空间。当天安排上班，所有人员包吃住，免费发放服装被褥，带好个人洗漱用品<br/>年龄18到45周岁，身高170以上。<br/>岗位要求：身体健康，无纹身，无疾病，无前科。,[],[],"['朝阳酒仙桥/海淀上地                            \n                            \xa0(\n                            北京市                            海淀                            )', '建国门                            \n                            \xa0(\n                            北京市                            朝阳                            )', '地铁6号线青年路达美中心                            \n                            \xa0(\n                            北京市                            朝阳                            )']"
肯德基必胜客朝阳区学生员工招募,工作时间：长期可做,服务员,140 元/天,月结,朝阳西坝河,,工作时间可以依餐厅需求，与餐厅协商<br/><br/>职位描述：<br/>- 收银、产品包装与制作、大厅服务、外送等<br/>- 晋升店务组长，负责训练新员工，执行营运标准，保证产品品质，营运区域值班，进入管理组储备学习和训练<br/><br/>您将得到：<br/>- 完善的薪资福利保障<br/>- 灵活的工作时间，愉快的工作氛围<br/>- 快速的晋升空间：服务员--组长--储备店长--餐厅管理更高职位<br/><br/>具备以下条件，即可申请：<br/>- 有服务热情及一定沟通能力<br/>- 能适应倒班工作和高速的工作节奏<br/>- 工时提供>60小时/月<br/>- 年龄16-23周岁，在校学生（可提供学生证明）<br/><br/>薪资福利：<br/>- 2000-4000元/月<br/>- 享有工时津贴<br/>- 季度的餐厅活动、餐厅家族活动、促销奖励等多种福利<br/>- 法定节假日三薪工资,['\n月结\xa0薪资:140元/天 \xa0  薪资待遇-可晋升，多做多得，早晚班有工时补贴，节假日三薪                                 '],"['2020年05月13日', '', '', '08:00-18:00', '', '2020年12月31日', '']","['北京市朝阳区太阳宫中路12号凯德Mall一层                            \n                            \xa0(\n                            北京市                            朝阳                            )', '北京市东直门外大街27号                            \n                            \xa0(\n                            北京市                            朝阳                            )', '北京市朝阳区静安西街10号国展宾馆1层                            \n                            \xa0(\n                            北京市                            朝阳                            )']"
就近分配 月薪6000分拣打包员,工作时间：全职工作,店员,6k-6.2k 元/月,月结,朝阳北苑,,月薪6000就近分配分拣打包 店员招聘<br/>工作内容：<br/>1.将客户订单上的物品打包好等配送员来取<br/>2.负责接货，上货，盘点，<br/>3.负责接听客户打进来的咨询以及投诉电话<br/>工作时间：<br/>早班：07:00-19:00<br/>中班：09:00-21:00<br/>晚班：20:00-08:00（夜班补助30元每天）<br/>轮休：上六休一<br/>工作要求：<br/>1. 20-40岁，初高中以上学历，有仓库或零售工作经验优先<br/>2. 吃苦耐劳，能接受较强的工作压力；工作认真负责。<br/>3. 能适应轮班和夜班的工作安排及主管的其他任务安排<br/><br/>工资待遇：2600元底薪+2480元绩效+900元房/餐补<br/>工作地点 ：全北京就近分配,[],[],"['北苑                            \n                            \xa0(\n                            北京市                            朝阳                            )', '联想桥                            \n                            \xa0(\n                            北京市                            海淀                            )', '枣园站                            \n                            \xa0(\n                            北京市                            大兴                            )']"
肯德基必胜客学生工实习生,工作时间：长期可做,实习生,140 元/天,月结,西城月坛,,工作时间可以依餐厅需求，与餐厅协商<br/><br/>职位描述：<br/>- 收银、产品包装与制作、大厅服务、外送等<br/>- 晋升店务组长，负责训练新员工，执行营运标准，保证产品品质，营运区域值班，进入管理组储备学习和训练<br/><br/>您将得到：<br/>- 完善的薪资福利保障<br/>- 灵活的工作时间，愉快的工作氛围<br/>- 快速的晋升空间：服务员--组长--储备店长--餐厅管理更高职位<br/><br/>具备以下条件，即可申请：<br/>- 有服务热情及一定沟通能力<br/>- 能适应倒班工作和高速的工作节奏<br/>- 工时提供>60小时/月<br/>- 年龄16-23周岁，在校学生（可提供学生证明）<br/><br/>薪资福利：<br/>- 2000-4000元/月<br/>- 享有工时津贴<br/>- 季度的餐厅活动、餐厅家族活动、促销奖励等多种福利<br/>- 法定节假日三薪工资,['\n月结\xa0薪资:140元/天 \xa0  薪资待遇-可晋升，多做多得，早晚班有工时补贴，节假日三薪                                 '],"['2020年05月13日', '', '', '08:00-18:00', '', '2020年12月31日', '']","['西城区月坛南街乙71号                            \n                            \xa0(\n                            北京市                            西城                            )', '西城区复兴门外大街8号楼裙楼二层                            \n                            \xa0(\n                            北京市                            西城                            )', '海淀区复兴路甲23号                            \n                            \xa0(\n                            北京市                            海淀                            )']"
5100元招聘长短期临时保安门卫中控领班,工作时间：全职工作,安保,3k-5k 元/月,月结,海淀中关村,,5100元招聘长短期临时大龄保安门卫中控领班<br/>温​‌‌馨提示：120—150元招聘长短期临时大龄保安门卫管吃住，想做的请直接联系<br/>招聘朝阳区望京商业中心临时保安8小时班<br/>招聘朝阳区北苑小区临时保安12小时班<br/>诚聘东城区咏园产业园临时保安12小时坐岗保安<br/>招聘大兴区天宫院黄村小区临时保安12小时班<br/>招聘通州次渠小区临时保安门卫12小时班<br/>招聘海淀区中关村牡丹园临时保安门卫12小时班<br/>（一）3000—3700元招聘海淀区中关村保洁领班月休4天<br/>诚聘海淀区中关村写字楼大厦保洁员领班，要求，年龄55岁左右，有过保洁领班经验优先录用，8小时班/天，早上7:00—中午11:00，中午12:30—下午4:30，保洁员3000—3200元/月，保洁领班3500—3700元/月<br/>（二）4500元招聘海淀区永丰写字楼保安内保<br/>诚聘北京市海淀区永丰马连洼写字楼保安员内保员，管吃住，12小时班/天；<br/>（三）5100元招聘海淀区中关村消防中控员国本结业本均可<br/>诚聘海淀区中关村南人民大学邮局银行消防中控员，管吃住，国本结业本均可，目前邮局大楼中控室正在建设当中，前期是在邮局大楼大厅或者门口坐着，待中控室建好后，到中控室值机。要求年龄50岁以下，身高170cm以上；<br/>（1）国本工资待遇：4800—5100元/月；<br/>（2）结业本工资待遇：4500—4800元/月；,[],[],"['中关村创业大街-道路                            \n                            \xa0(\n                            北京市                            海淀                            )', '海淀区中关村中国书店                            \n                            \xa0(\n                            北京市                            海淀                            )', '海淀区中关村银科大厦                            \n                            \xa0(\n                            北京市                            海淀                            )']"
就近分配 月薪6000分拣打包员,工作时间：全职工作,店员,6k-6.2k 元/月,月结,朝阳北苑,,月薪6000就近分配分拣打包 店员招聘<br/>工作内容：<br/>1.将客户订单上的物品打包好等配送员来取<br/>2.负责接货，上货，盘点，<br/>3.负责接听客户打进来的咨询以及投诉电话<br/>工作时间：<br/>早班：07:00-19:00<br/>中班：09:00-21:00<br/>晚班：20:00-08:00（夜班补助30元每天）<br/>轮休：上六休一<br/>工作要求：<br/>1. 20-40岁，初高中以上学历，有仓库或零售工作经验优先<br/>2. 吃苦耐劳，能接受较强的工作压力；工作认真负责。<br/>3. 能适应轮班和夜班的工作安排及主管的其他任务安排<br/><br/>工资待遇：2600元底薪+2480元绩效+900元房/餐补<br/>工作地点 ：全北京就近分配,[],[],"['北苑                            \n                            \xa0(\n                            北京市                            朝阳                            )', '联想桥                            \n                            \xa0(\n                            北京市                            海淀                            )', '枣园站                            \n                            \xa0(\n                            北京市                            大兴                            )']"
4500元招聘朝阳长短期临时大龄保安门卫,工作时间：全职工作,安保,3k-5k 元/月,月结,东城,,4500元招聘海淀朝阳长短期临时大龄保安门卫<br/>温​‌‌馨提示：120—150元招聘长短期临时大龄保安门卫管吃住，想做的请直接联系<br/>招聘朝阳区望京商业中心临时保安8小时班<br/>招聘朝阳区北苑小区临时保安12小时班<br/>诚聘东城区咏园产业园临时保安12小时坐岗保安<br/>招聘大兴区天宫院黄村小区临时保安12小时班<br/>招聘通州次渠小区临时保安门卫12小时班<br/>招聘海淀区中关村牡丹园临时保安门卫12小时班<br/>《一》4000元招聘东城区磁器口产业园纯坐岗保安门卫<br/>诚聘东城区磁器口产业园纯坐岗保安门卫，管吃住，住地上二楼四人间标准，要求年龄45岁以下，身高170cm以上；详情如下：<br/>【1】白班坐岗门岗：4000元/月；<br/>【2】白班坐岗车棚岗：3500元/月；<br/>【3】夜班坐岗：3500元/月；<br/>《二》2700元招聘海淀区牡丹园坐岗保安门卫，要求年龄45岁以下，8小时班/天；<br/>《三》4500元招聘海淀区中关村大厦保安<br/>招聘海淀区中关村大厦大龄门卫保安，每天12小时班，管吃住，详情如下：<br/>（1）普通岗：3600-4500元，45岁以下；<br/>12小时班/天，早7:00—晚7:00，站岗但不是固定岗，可以来回溜达的那种流动岗，要求年龄45岁以下，根据身高定工资，详情如下：<br/>身高182cm以上，待遇4500元/月，40岁以下；<br/>身高180cm以上，待遇4200元/月，40岁以下；<br/>身高178cm以上，待遇4000元/月，45岁以下；<br/>身高175cm以上，待遇3800元/月，45岁以下；<br/>身高170cm以上，待遇3600元/月，45岁以下；<br/>（2）3000元招聘中关村夜班保安58岁以下<br/>诚聘海淀区中关村图书城大龄夜班坐岗保安，管吃住，12小时班/天，要求年龄58岁以下，身高170cm以上；<br/>年龄50岁左右，3000元/月；<br/>年龄52岁左右，2800元/月；<br/>年龄54—55岁，2600元/月；<br/>年龄56—58岁，2500元/月；<br/>《四》3800元招聘望京商业中心普通岗保安<br/>诚聘朝阳区望京南关庄商业中心普通岗保安门卫，管吃住，8小时/天；可站可坐可巡逻岗，详情如下；<br/>（1）普通岗：3600元/月；<br/>（2）大堂岗：3800元/月；,[],[],"['咏园-停车场                            \n                            \xa0(\n                            北京市                            东城                            )', '海淀区中关村中国书店                            \n                            \xa0(\n                            北京市                            海淀                            )', '海淀区中关村银科大厦                            \n                            \xa0(\n                            北京市                            海淀                            )']"
7千底薪招叮咚买菜拉新推广员,工作时间：全职工作,地推拉访,6k-10k 元/月,月结,通州新华大街,,叮咚买菜拉新员<br/>马生鲜超市是一款自营生鲜平台及提供配送服务的生活服务类APP。主要提供的产品有蔬<br/>菜、豆制品、水果、肉禽蛋、水产海鲜、米面粮油、休闲食品等，平台不设定起送门槛，没<br/>有配送费.<br/>叮咚买菜拉新员，有6500的保底+提成+冲单奖+绩效。年纪要求：18-35岁<br/>【岗位职责】产品的宣传推广（拉新）<br/>【薪资福利待遇】拉新：底薪3000+绩效0-1000+?拉新首单5元，第二单6元，第三单11<br/>元，第四单15元。<br/>拉新最新首单奖励：<br/>850首单奖励.3000元<br/>650首单奖励.2000元<br/>450首单奖励.1000元<br/>300首单奖励.500元?出勤不足月保底按实际出勤折算，保底与实际就高，当月离职人员不<br/>享受保底。每月首单数未超过260单不享受保底，<br/>上班时间早8到晚6（具体时间根据负责人安排,[],[],"['通州区                            \n                            \xa0(\n                            北京市                            通州                            )', '朝阳区                            \n                            \xa0(\n                            北京市                            朝阳                            )', '海淀区                            \n                            \xa0(\n                            北京市                            海淀                            )']"
4000元招聘海淀朝阳保安门卫坐岗内保,工作时间：全职工作,安保,3k-5k 元/月,月结,朝阳望京,,4000元招聘海淀朝阳保安门卫坐岗内保<br/>温​‌‌馨提示：120—150元招聘长短期临时大龄保安门卫管吃住，想做的请直接联系<br/>招聘朝阳区望京商业中心临时保安8小时班<br/>招聘朝阳区北苑小区临时保安12小时班<br/>诚聘东城区咏园产业园临时保安12小时坐岗保安<br/>招聘大兴区天宫院黄村小区临时保安12小时班<br/>招聘通州次渠小区临时保安门卫12小时班<br/>招聘海淀区中关村牡丹园临时保安门卫12小时班<br/>《一》3200元诚聘海淀区西三旗清河小区大龄坐岗保安门卫<br/>招聘海淀区西三旗清河上地大龄坐岗巡逻岗保安门卫，12小时班，要求年龄45岁以下，身高168cm以上<br/>《二》2700元诚聘朝阳区十里河市场坐岗巡逻岗保安门卫<br/>招聘朝阳区十里河大洋路市场坐岗巡逻岗门卫保安，管吃住，8小时班/天，白夜班都可以，自由调节，详情如下：<br/>2700元/月，要求年龄50岁以下，身高170cm以上；<br/>《三》3800元招聘朝阳区四惠十里堡万科商业中心保安门卫<br/>诚聘朝阳区四惠十里堡万科商业中心大龄坐岗保安门卫，管吃住：<br/>【1】白班岗：3500—3800元/月<br/>【2】夜班岗：3300—3500元/月<br/>《四》4000元招聘朝阳区东湖渠光泽路小区保安门卫<br/>招聘朝阳区东湖渠光泽路来广营小区坐岗保安内保门卫，每天12小时班，管吃住，要求年龄40岁以下，身高170cm以上。,[],[],"['慧谷根园                            \n                            \xa0(\n                            北京市                            朝阳                            )', '海淀区中关村中国书店                            \n                            \xa0(\n                            北京市                            海淀                            )', '海淀区中关村银科大厦                            \n                            \xa0(\n                            北京市                            海淀                            )']"
4200元招聘长短期临时大龄保安门卫坐岗,工作时间：全职工作,安保,3k-5k 元/月,月结,延庆,,"4200元招聘长短期临时大龄保安门卫坐岗<br/>温​‌‌馨提示：120—150元招聘长短期临时大龄保安门卫管吃住，想做的请直接联系<br/>招聘朝阳区望京商业中心临时保安8小时班<br/>招聘朝阳区北苑小区临时保安12小时班<br/>诚聘东城区咏园产业园临时保安12小时坐岗保安<br/>招聘大兴区天宫院黄村小区临时保安12小时班<br/>招聘通州次渠小区临时保安门卫12小时班<br/>招聘海淀区中关村牡丹园临时保安门卫12小时班<br/>《一》4200元招聘朝阳区孙河小区大龄保安门卫<br/>招聘朝阳区孙河地铁站小区坐岗站岗巡逻岗大龄保安门卫，顺义区后沙峪大龄保安门卫，<br/>要求年龄55岁以下，身高170cm以上；<br/>【1】白班岗：3600—4200元/月；<br/>【2】夜班岗：3200—3300元/月；<br/>《二》3500元延庆区沈家营万科大龄保安门卫<br/>招聘延庆沈家营天成家园小区坐岗巡逻岗站岗大龄保安门卫，管吃住，要求年龄55岁以下，身高170cm以上；<br/>《三》招聘海淀区豪景大厦60岁以下大龄保安2300—2700元。<br/>诚聘海淀区海淀区黄庄大厦大龄门卫巡视保安，2300元—2700元/月，每天工作12小时，可站可坐。工作时间是：早7:00—晚7:00，要求：年龄60岁以下，身高168cm以上。<br/>60岁以下，身高168c以上,工资2300元<br/>57岁以下，身高168cm以上，工资2400元<br/>55岁以下，身高168cm以上，工资2600元<br/>52岁以下，身高168cm以上，工资2700元",[],[],"['延庆天成家园                            \n                            \xa0(\n                            北京市                            延庆                            )', '海淀区中关村中国书店                            \n                            \xa0(\n                            北京市                            海淀                            )', '海淀区中关村银科大厦                            \n                            \xa0(\n                            北京市                            海淀                            )']"
销售精英（早九晚六+五险一金+大平台）,工作时间：全职工作,电话销售,10k-15k 元/月,月结,海淀中关村,,岗位职责：<br/>1、通过电话沟通了解客户培训需求；<br/>2、维护和开发各类型的客户资源，为客户提供培训和咨询项目的服务；<br/>3、执行公司各类培训项目并做好培训项目的相关支持工作；<br/>4、合理利用和维护公司客户资源，培养长期忠实客户，促进客户重复购买。<br/>任职资格：<br/>1、大专以上学历，营销专业优先考虑；<br/>2、相貌端正、亲和力强，口齿清晰，表达清楚，能正确描述产品并理解客户需求；<br/>3、具有较强的沟通能力，期望在专业岗位或管理岗位进一步提升；<br/>4、能正确对待销售过程的失败，树立有效目标，再接再励。<br/>福利政策:<br/>1、高额的项目提成+丰富多样的奖励机制，我的薪水我做主；<br/>2、完善的社会保险福利制度；<br/>3、员工旅游+每季度员工聚会+员工生日会+节日礼物+节日礼金+出国游；<br/>4、每年享受国家规定的带薪年假、法定节假日、春节2周长假等；<br/>5、丰富的企业文化活动，打造快乐活力的工作氛围。,[],[],['中扬大厦                            \n                            \xa0(\n                            北京市                            海淀                            )']
知春路蔬果配送员,工作时间：全职工作,送餐员,6k-12k 元/月,月结,海淀人民大学,,工资：前三个月保底薪资6500.基本薪资3000+4元一单，好评+1元，综合薪资6500—12000，计件工资，多劳多得，上不封顶。,[],[],['农科院北圃场小区                            \n                            \xa0(\n                            北京市                            海淀                            )']
高薪急聘奶茶配送,工作时间：全职工作,送餐员,3300 元/月,月结,海淀中关村,,1-800单8元<br/>800单以上8.5元<br/>冲单奖励≥1000单奖励100元<br/>充电补贴≥300单奖励150元（大于300单）<br/>疫情补贴≥300单奖励150元（大于300单）<br/>满勤奖励≥700单奖励200元 每月保险100元，服务费60元（有效完成10单算出勤1天）<br/>海淀，通州，朝阳就近分配,[],[],['新中关大厦                            \n                            \xa0(\n                            北京市                            海淀                            )']
8k+提点高+提供住宿车辆,工作时间：全职工作,送餐员,8k-12k 元/月,月结,海淀万柳,,1、通过团队版APP接单，安全、准时、准确将客户订购的餐品送达客户手中<br/>2、工资全部是提成：综合每单7-12元，平均工资8000-15000正常全职骑手每天单量40—60单，本工作属多劳多得3、公司提供住宿、吃饭去指定的合作餐厅打5-7折<br/>4、年龄18—50周岁，不限，身体健康，无传染性疾病，<br/>5、会骑电动车，懂得交通法规，会使用智能手机，无法律前科；<br/>6、有无经验均可，只要踏实肯干，全程免费培训，有人教有人带。<br/>7、工作时间：10：00——14：00，17：00——21：00，8小时工作制（可以适当调休。时间自由，工作简单）<br/>8、公司系统派单，派单合理公平，单量充足，配送范围3公里之内<br/>9、有意向可直接电话联系到公司了解，当天可直接办理入职，安排宿舍<br/>10、入职请携带本人身份证、银行卡和两张白底一寸照片，有健康证带上健康证,[],[],"['海淀区                            \n                            \xa0(\n                            北京市                            海淀                            )', '昌平区                            \n                            \xa0(\n                            北京市                            昌平                            )', '朝阳区                            \n                            \xa0(\n                            北京市                            朝阳                            )']"
送餐员8k-15k配车住宿,工作时间：全职工作,送餐员,8k-13k 元/月,月结,朝阳朝外,,"1、入职要求：满18周岁以上，会骑电动车,会使用智能手机，会使用导航软件，没有法律前科<br/>2、上午10:00-14：00 下午17:00-21:00 自由安排休息或在商圈活动<br/>3、月工资7000-12000元，多劳多得，最低每单8--12元不封顶（绩效提成、早晚餐补贴、大额单补贴、高温补贴、好评奖、冲单奖等，这些奖励可直接APP提现）<br/>4、工装，餐箱，护具均由公司提供<br/>5、公司提供宿舍，也可以配车，吃饭补助一半。<br/>6、全北京就近分配(前期会有老员工带着熟悉区域和流程)<br/>7、晋升空间：<br/>送餐员--调度--站长--区域经理<br/>8、可直接电话预约面试<br/>公司欢迎有送餐员和快递员配送员经验的有志之士再次返航",[],[],"['朝阳区                            \n                            \xa0(\n                            北京市                            朝阳                            )', '丰台区                            \n                            \xa0(\n                            北京市                            丰台                            )', '海淀区                            \n                            \xa0(\n                            北京市                            海淀                            )']"
送餐员提供车住宿8k-13k有保险,工作时间：全职工作,送餐员,8k-13k 元/月,月结,东城,,1、通过团队版APP接单，安全、准时、准确将客户订购的餐品送达客户手中<br/>2、工资全部是提成：综合每单8-12元，平均工资8000-15000<br/>正常全职骑手每天单量40—60单，本工作属多劳多得<br/>3、公司提供住宿、吃饭去指定的合作餐厅打5-7折<br/>4、年龄18—50周岁，不限，身体健康，无传染性疾病，<br/>5、会骑电动车，懂得交通法规，会使用智能手机，无法律前科；<br/>6、有无经验均可，只要踏实肯干，全程免费培训，有人教有人带。<br/>7、工作时间：10：00——14：00，17：00——21：00，8小时工作制（可以适当调休。时间自由，工作简单）<br/>8、公司系统派单，派单合理公平，单量充足，配送范围3公里之内<br/>9、有意向可直接电话联系到公司了解，当天可直接办理入职，安排宿舍<br/>10、入职请携带本人身份证、银行卡和两张白底一寸照片，有健康证带上健康证,[],[],"['东城                            \n                            \xa0(\n                            北京市                            东城                            )', '西城                            \n                            \xa0(\n                            北京市                            西城                            )', '崇文                            \n                            \xa0(\n                            北京市                            朝阳                            )']"
送餐员 提供住宿 保险 提供车 就近分配,工作时间：全职工作,送餐员,8k-13k 元/月,月结,东城东四,,"1、入职要求：满18周岁以上，会骑电动车,会使用智能手机，会使用导航软件，没有法律前科<br/>2、上午10:00-14：00 下午17:00-21:00 自由安排休息或在商圈活动<br/>3、月工资7000-12000元，多劳多得，最低每单8--12元不封顶（绩效提成、早晚餐补贴、大额单补贴、高温补贴、好评奖、冲单奖等，这些奖励可直接APP提现）<br/>4、工装，餐箱，护具均由公司提供<br/>5、公司提供宿舍，也可以配车，吃饭补助一半。<br/>6、全北京就近分配(前期会有老员工带着熟悉区域和流程)<br/>7、晋升空间：<br/>送餐员--调度--站长--区域经理<br/>8、可直接电话预约面试<br/>公司欢迎有送餐员和快递员配送员经验的有志之士再次返航",[],[],"['东城区                            \n                            \xa0(\n                            北京市                            东城                            )', '西城区                            \n                            \xa0(\n                            北京市                            西城                            )', '朝阳区                            \n                            \xa0(\n                            北京市                            朝阳                            )']"
全北京就近分配时间自由直招骑手,工作时间：全职工作,送餐员,8k-13k 元/月,月结,朝阳朝外,,"1、入职要求：满18周岁以上，会骑电动车,会使用智能手机，会使用导航软件，没有法律前科<br/>2、上午10:00-14：00 下午17:00-21:00 自由安排休息或在商圈活动<br/>3、月工资7000-12000元，多劳多得，最低每单8--12元不封顶（绩效提成、早晚餐补贴、大额单补贴、高温补贴、好评奖、冲单奖等，这些奖励可直接APP提现）<br/>4、工装，餐箱，护具均由公司提供<br/>5、公司提供宿舍，也可以配车，吃饭补助一半。<br/>6、全北京就近分配(前期会有老员工带着熟悉区域和流程)<br/>7、晋升空间：<br/>送餐员--调度--站长--区域经理<br/>8、可直接电话预约面试<br/>公司欢迎有送餐员和快递员配送员经验的有志之士再次返航",[],[],"['朝阳区                            \n                            \xa0(\n                            北京市                            朝阳                            )', '丰台区                            \n                            \xa0(\n                            北京市                            丰台                            )', '海淀区                            \n                            \xa0(\n                            北京市                            海淀                            )']"
急聘送餐员、提供吃住、配车8K-13k,工作时间：全职工作,送餐员,8k-13k 元/月,月结,东城,,公司高薪急聘骑手<br/>1、工作时间：10：00——14：00，17：00——21：00（可以适当调休。时间自由，工作简单）<br/>2、工作职责：通过骑手APP接单，安全、准时、准确将客户订购的餐品送达客户手中<br/>3、福利待遇：单量提成，综合单价8-15元，正常全职骑手配送单量可达40—80单/天，综合工资7500-15000，公司系 统派单，派单合理公平，单量充足，配送范围3公里之内，新人入职有老员工带你熟悉餐厅熟悉地理位置<br/>4、公司提供住宿，提供电动车，APP里面每天都有奖励零花钱进账，随时提现到账，吃饭买水，偶尔撸串啤酒都没问题。<br/>5、面试请携带本人身份证、银行卡和两张白底一寸照片，有健康证带上健康证，面试成功直接签订合同办理入职，安排宿舍，有意向可直接电话联系我,[],[],"['东城                            \n                            \xa0(\n                            北京市                            东城                            )', '西城                            \n                            \xa0(\n                            北京市                            西城                            )', '崇文                            \n                            \xa0(\n                            北京市                            朝阳                            )']"
包吃住4-5k聘服务员、后厨打杂,工作时间：全职工作,服务员,4k-5k 元/月,月结,大兴黄村,,包吃住就近分配连锁餐饮店<br/>【招聘职位】：服务员/面点师/煮锅师/配菜打荷/洗碗工/厨师<br/>【人员要求】：服务员18-35岁，其他岗位18-45岁，不限，稳定踏实<br/>【上班时间】：9-10小时排班；中间有休息时间；上六休一<br/>【薪资福利】：均薪前两个月4000；后期4000+绩效；包吃住；岗位不同薪资不同，技术岗后期涨薪；<br/>【招聘门店】：就近分配,[],[],"['大兴                            \n                            \xa0(\n                            北京市                            大兴                            )', '房山                            \n                            \xa0(\n                            北京市                            房山                            )', '亦庄                            \n                            \xa0(\n                            北京市                            大兴                            )']"
